template_id,canonical_sql,count
2307,"SELECT SUM(table_alias0.col_name) , CAST(SUM(table_alias0.col_name) AS column_alias0) * num / SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE STRFTIME(string, table_alias1.col_name) = string",1
2308,SELECT SUM(table_alias0.col_name) - SUM(CAST(table_alias0.col_name * table_alias0.col_name AS column_alias0) / num) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name BETWEEN num AND num AND table_alias1.col_name = string,1
2309,SELECT SUM(table_alias0.col_name) - SUM(CAST(table_alias0.col_name * table_alias0.col_name AS column_alias0) / num) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias0.col_name BETWEEN num AND num,1
2310,SELECT SUM(table_alias0.col_name) / COUNT(*) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias1.col_name = table_alias0.col_name INNER JOIN table_name AS table_alias2 ON table_alias2.col_name = table_alias1.col_name WHERE table_alias2.col_name = string AND table_alias2.col_name = string,1
2311,SELECT SUM(table_alias0.col_name) / COUNT(table_alias0.col_name) AS column_alias0 FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string,1
2312,SELECT SUM(table_alias0.col_name) / COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN ( SELECT DISTINCT col_name FROM table_name WHERE col_name = string AND col_name > num ) AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string,1
2313,SELECT SUM(table_alias0.col_name) / COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name,1
2314,SELECT SUM(table_alias0.col_name) / COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias1.col_name = table_alias2.col_name WHERE table_alias2.col_name = string,1
2315,SELECT SUM(table_alias0.col_name) / COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias0.col_name = string,1
2316,"SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN ( SELECT col_name, col_name FROM table_name WHERE col_name = string ORDER BY col_name LIMIT num ) AS table_alias1 ON table_alias0.col_name = table_alias1.col_name AND table_alias0.col_name < table_alias1.col_name",1
2317,SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN ( SELECT table_alias1.col_name FROM table_name AS table_alias1 ORDER BY table_alias1.col_name - table_alias1.col_name DESC LIMIT num ) AS table_alias2 ON table_alias0.col_name = table_alias2.col_name,1
2318,SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.`col_name col_name` = table_alias1.`col_name col_name` INNER JOIN table_name AS table_alias2 ON table_alias2.`col_name col_name` = table_alias0.`col_name col_name` WHERE table_alias1.`col_name col_name` = string AND table_alias2.`col_name col_name` = string,1
2319,"SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.`col_name col_name` = table_alias1.`col_name col_name` WHERE STRFTIME(string, table_alias0.`Order Date`) = string AND table_alias1.col_name = string",1
2320,SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.`col_name col_name` = table_alias1.`col_name col_name` WHERE table_alias1.`col_name col_name` = string,1
2321,SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.`col_name col_name` = table_alias1.`col_name col_name` WHERE table_alias1.`col_name col_name` = string AND table_alias0.col_name = string,1
2322,SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.`col_name col_name` = table_alias1.`col_name col_name` WHERE table_alias1.`col_name col_name` = string AND table_alias1.col_name = string,1
2323,SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name GROUP BY table_alias0.col_name ORDER BY COUNT(table_alias0.col_name) DESC LIMIT num,1
2324,SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias1.col_name = table_alias2.col_name WHERE table_alias2.`col_name` = string,1
2325,SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias1.col_name = table_alias2.col_name WHERE table_alias2.col_name = string,1
2326,SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias2.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias3 ON table_alias3.col_name = table_alias2.col_name WHERE table_alias3.col_name = string AND table_alias3.col_name = string,1
2327,"SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias2.col_name = table_alias1.col_name WHERE CAST(REPLACE(REPLACE(table_alias2.col_name, string, string), string, string) AS column_alias0) > num AND table_alias0.col_name < num AND table_alias0.col_name = string",1
2328,SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias2.col_name = table_alias1.col_name WHERE table_alias2.col_name = string,1
2329,SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string AND table_alias1.col_name = string,1
2330,SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = num AND table_alias1.col_name = string,1
2331,"SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND STRFTIME(string, table_alias0.col_name) = string",1
2332,SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias0.col_name = num,1
2333,SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias1.col_name = string,1
2334,"SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias1.col_name = string AND SUBSTR(table_alias0.col_name, num, num) = string",1
2335,SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string;,1
2336,SELECT SUM(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias1.col_name = table_alias0.col_name WHERE table_alias1.col_name = num AND table_alias1.col_name = num AND table_alias0.col_name = num,1
2337,SELECT SUM(table_alias0.col_name) FROM table_name table_alias0 WHERE table_alias0.col_name = string,1
2338,"SELECT SUM(table_alias0.col_name), table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name AND table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string AND table_alias0.col_name = string AND table_alias1.col_name = string GROUP BY table_alias0.col_name",1
2339,"SELECT SUM(table_alias0.col_name), table_alias1.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name IN (string, string, string) GROUP BY table_alias1.col_name",1
2340,"SELECT SUM(table_alias0.col_name), table_alias1.col_name, table_alias1.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string GROUP BY table_alias1.col_name, table_alias1.col_name ORDER BY SUM(table_alias0.col_name) DESC LIMIT num",1
2341,"SELECT SUM(table_alias1.col_name * table_alias1.col_name) / COUNT(table_alias2.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias1.col_name = table_alias2.col_name WHERE table_alias0.col_name = string AND STRFTIME(string, table_alias2.col_name) = string",1
2342,SELECT SUM(table_alias1.col_name * table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias1.col_name = table_alias2.col_name WHERE table_alias2.col_name = string AND table_alias2.col_name BETWEEN string AND string,1
2343,SELECT SUM(table_alias1.col_name * table_alias2.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias1.col_name = table_alias2.col_name WHERE table_alias0.col_name = string AND table_alias0.col_name = string,1
2344,SELECT SUM(table_alias1.col_name * table_alias2.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias1.col_name = table_alias2.col_name WHERE table_alias0.col_name = string AND table_alias0.col_name = string AND table_alias0.col_name = string AND table_alias2.col_name = string,1
2345,SELECT SUM(table_alias1.col_name - table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias0.col_name LIKE string,1
2346,SELECT SUM(table_alias1.col_name / table_alias1.col_name) / SUM(table_alias1.col_name + table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name AND table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string,1
2347,SELECT SUM(table_alias1.col_name) * num AS column_alias0 FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string,1
2348,SELECT SUM(table_alias1.col_name) * num FROM table_name table_alias0,1
2349,"SELECT SUM(table_alias1.col_name) , SUM(table_alias1.col_name * table_alias1.col_name) / SUM(table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string",1
2350,SELECT SUM(table_alias1.col_name) / COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string AND table_alias1.col_name = string AND table_alias1.col_name = string,1
2351,SELECT SUM(table_alias1.col_name) / COUNT(table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string,1
2352,SELECT SUM(table_alias1.col_name) FROM `col_name` AS table_alias1 INNER JOIN table_name AS table_alias0 ON table_alias1.col_name = table_alias0.col_name WHERE table_alias0.col_name = string AND table_alias1.col_name = string AND table_alias1.col_name BETWEEN string AND string,1
2353,SELECT SUM(table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.`col_name col_name` = table_alias1.`col_name col_name` WHERE table_alias0.`col_name col_name` = string AND table_alias0.col_name = string,1
2354,SELECT SUM(table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name AND table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string AND table_alias0.col_name = string AND table_alias0.col_name = num,1
2355,SELECT SUM(table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias1.col_name = table_alias2.col_name WHERE table_alias0.col_name = string AND table_alias0.col_name = string AND table_alias2.col_name = string,1
2356,SELECT SUM(table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias1.col_name = table_alias2.col_name WHERE table_alias1.col_name = num AND table_alias0.col_name = string AND table_alias0.col_name = string AND table_alias2.col_name = string,1
2357,SELECT SUM(table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias2.col_name = table_alias0.col_name WHERE table_alias2.col_name = string,1
2358,"SELECT SUM(table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE SUBSTR(table_alias0.col_name, num, num) = string",1
2359,SELECT SUM(table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = num AND table_alias0.col_name = num,1
2360,SELECT SUM(table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string AND table_alias0.col_name = num,1
